Date,rt,rv_20,rv_5,mom_21,vix,rates,state,state_0_prob,state_1_prob,regime
2010-03-01,0.014416836213557698,0.1672082246143943,0.16829826993334007,0.042709095217416504,19.260000228881836,3.6059999465942383,1,1.748709984418254e-05,0.9999825129017305,Calm
2010-03-02,0.0030785104585831706,0.16455741393876264,0.09421652076349907,0.06450132339434389,19.059999465942383,3.614000082015991,1,1.068973432824153e-05,0.9999893102638646,Calm
2010-03-03,0.0010974224853487324,0.1628635818117273,0.09223793593179663,0.05409229906154134,18.829999923706055,3.625,1,6.7801162666620274e-06,0.9999932198855025,Calm
2010-03-04,0.003283430929296286,0.16245955793932648,0.08419286822127933,0.04810987900947872,18.719999313354492,3.6059999465942383,1,7.200896507351651e-06,0.9999927991052633,Calm
2010-03-05,0.014969853375704978,0.11910739269501305,0.1070434635390788,0.058100618030476836,17.420000076293945,3.681999921798706,1,5.879164196528997e-06,0.9999941208361653,Calm
2010-03-08,0.0019358234605624514,0.11835239317053706,0.09069866493150958,0.09174113098540593,17.790000915527344,3.7079999446868896,1,5.5136024982446566e-06,0.9999944863963833,Calm
2010-03-09,0.0055725237001838035,0.11075524393773302,0.08930749038927951,0.08864603223772116,17.920000076293945,3.7009999752044678,1,6.170531125720267e-06,0.9999938294685601,Calm
2010-03-10,0.008088280795181998,0.10954791210044443,0.08169390832205563,0.10546059839449518,18.56999969482422,3.7200000286102295,1,2.0967994384730652e-05,0.999979032005019,Calm
2010-03-11,0.003808717782314026,0.10680857506296601,0.08035570883264033,0.09835302070942076,18.059999465942383,3.7200000286102295,1,1.0175364358270761e-05,0.9999898246359599,Calm
2010-03-12,0.00021153066211173962,0.10080467204019003,0.048804384361390646,0.10088333704426256,17.579999923706055,3.7100000381469727,1,1.2368630437322253e-05,0.9999876313705536,Calm
2010-03-15,-0.0025371499664934797,0.10330140513099956,0.06715965358034302,0.08174950555260763,18.0,3.7039999961853027,1,6.4278437358563415e-06,0.99999357215594,Calm
2010-03-16,0.006330338802602113,0.09838244178439808,0.06915382508359895,0.08638046321269566,17.690000534057617,3.6530001163482666,1,6.797429681044675e-06,0.9999932025688409,Calm
2010-03-17,0.0027309468717505413,0.09809177496077046,0.05399821775597919,0.0755868234859367,16.90999984741211,3.6419999599456787,1,3.7487830866758174e-06,0.9999962512153852,Calm
2010-03-18,0.0033506208176043734,0.09749259695064809,0.053181471527781105,0.07314282679235529,16.6200008392334,3.671999931335449,1,3.1894179310024495e-06,0.99999681058179,Calm
2010-03-19,-0.006066629237160984,0.10221987257333835,0.07901402683586144,0.059993261523366925,16.969999313354492,3.687000036239624,1,2.6349016652824884e-06,0.9999973650990949,Calm
2010-03-22,0.009013458478630068,0.10263505006754291,0.09036841295084548,0.07006791159523407,16.8700008392334,3.6630001068115234,1,3.0288467134066877e-06,0.9999969711543994,Calm
2010-03-23,0.006863044758018665,0.08243740200218097,0.09164863403296802,0.07960459370518747,16.350000381469727,3.680000066757202,1,4.0520644584081676e-06,0.9999959479364648,Calm
2010-03-24,-0.004778543688100147,0.08579902305083,0.10800427835946223,0.08856999622768869,17.549999237060547,3.8289999961853027,1,9.18048763335319e-06,0.9999908195116718,Calm
2010-03-25,-0.0014586213200748343,0.08666215816977374,0.10870184840087486,0.07601860014628459,18.399999618530273,3.9010000228881836,1,7.314913338711691e-06,0.9999926850881969,Calm
2010-03-26,0.0010424152553084622,0.08716554492207139,0.09104432689171195,0.07738266020494877,17.770000457763672,3.8550000190734863,1,5.030770779180997e-06,0.999994969230023,Calm
2010-03-29,0.004779711039011516,0.07739169016605275,0.07432268869492144,0.07867401364762983,17.59000015258789,3.864000082015991,1,7.277271119513846e-06,0.9999927227300891,Calm
2010-03-30,0.003312510102220041,0.07739665770289954,0.060546202414491705,0.06676232367563095,17.1299991607666,3.868000030517578,1,5.213824313107861e-06,0.999994786175143,Calm
2010-03-31,-0.004764866902321778,0.08204370246335593,0.06046998165572004,0.0584280314422585,17.59000015258789,3.8329999446868896,1,5.559489947476604e-06,0.9999944405108107,Calm
2010-04-01,0.0,0.08260473229873795,0.05821312654136115,0.057267125839896016,17.469999313354492,3.8589999675750732,1,4.7838038274295264e-06,0.9999952161966403,Calm
2010-04-05,0.009300948739602096,0.07328970011826944,0.0836750556038352,0.0636484301502076,17.020000457763672,3.99399995803833,1,7.578968828099006e-06,0.9999924210311097,Calm
2010-04-06,0.002875863907433185,0.0732974553354054,0.08150757128972273,0.050862151644744946,16.229999542236328,3.9679999351501465,1,3.5889958158366136e-06,0.999996411005742,Calm
2010-04-07,-0.002464969748418342,0.07420668191680856,0.08646280591144058,0.04624768572670335,16.6200008392334,3.86299991607666,1,3.7863291851285452e-06,0.9999962136715853,Calm
2010-04-08,0.0022598698760553067,0.0706439704809411,0.06978329071693244,0.04278756358720126,16.479999542236328,3.8959999084472656,1,4.810729574629606e-06,0.9999951892720884,Calm
2010-04-09,0.005932134203933912,0.07187973669873818,0.06966811199049196,0.040541582938460774,16.139999389648438,3.888000011444092,1,5.212139247454928e-06,0.9999947878595185,Calm
2010-04-12,0.0008156553415789019,0.07173488398361239,0.04864919022632322,0.03743183316770171,15.579999923706055,3.8459999561309814,1,4.430253965506882e-06,0.9999955697447059,Calm
2010-04-13,0.005081940019322346,0.07067772403171586,0.053738379732421473,0.0424968752774022,16.200000762939453,3.811000108718872,1,5.900990760262398e-06,0.9999940990084211,Calm
2010-04-14,0.011891052145462426,0.077414787541155,0.06790268821483317,0.05764726450967261,15.59000015258789,3.8550000190734863,1,5.485486502162745e-06,0.9999945145141669,Calm
2010-04-15,0.004398591581439517,0.07771057621934734,0.06364001028789867,0.05560612945870025,15.890000343322754,3.8480000495910645,1,3.1454598472544457e-06,0.9999968545393487,Calm
2010-04-16,-0.012041177480925699,0.0933001975438391,0.14011840518715873,0.040127194302189695,18.360000610351562,3.7699999809265137,1,1.0512678919496284e-05,0.9999894873224161,Calm
2010-04-19,-0.0006059082651375361,0.08911343346572471,0.1412529173748514,0.036020031221106086,17.34000015258789,3.806999921798706,1,3.8294583059694345e-06,0.9999961705435108,Calm
2010-04-20,0.005037730457724726,0.08607193447453394,0.14118745166312513,0.04758848154349571,15.729999542236328,3.805000066757202,1,2.998614887051105e-06,0.9999970013859122,Calm
2010-04-21,0.005612242431821724,0.08522061920440824,0.11784276579598205,0.044031459319201494,16.31999969482422,3.73799991607666,1,2.8085467490996796e-06,0.9999971914515631,Calm
2010-04-22,0.005581530172285552,0.08248595665829808,0.12058800685052903,0.04269437470582571,16.469999313354492,3.7720000743865967,1,3.6683490088850944e-06,0.9999963316507983,Calm
2010-04-23,0.00416486595707758,0.08146987127478005,0.041555324677728586,0.052061441958356935,16.6200008392334,3.816999912261963,1,1.9908675269506476e-05,0.9999800913264166,Calm
2010-04-26,-0.002179379188330772,0.08307912008622985,0.0525021183963604,0.05130343359923617,17.469999313354492,3.815000057220459,1,0.0006873301214006509,0.9993126698793203,Calm
2010-04-27,-0.021454567632777827,0.11811978060075952,0.1829616872804985,0.027916334201195214,22.809999465942383,3.690000057220459,1,0.030321479582476194,0.9696785204164158,Calm
2010-04-28,0.00060751771972516,0.1178491688678855,0.17365089545937018,0.02363660268066048,21.079999923706055,3.7730000019073486,1,0.03908644020457734,0.9609135597946838,Calm
2010-04-29,0.017269842263915768,0.12897708195220253,0.22174705770819778,0.03802401010597456,18.440000534057617,3.7279999256134033,1,0.16653292821509905,0.8334670717848761,Calm
2010-04-30,-0.01990594845908417,0.15079414854438986,0.2545122691948,0.022425590380420468,22.049999237060547,3.6630001068115234,0,0.7730256124640187,0.22697438753544094,Turbulent
2010-05-03,0.013915731514417449,0.15495168086580272,0.2895196738619625,0.03675284631059417,20.190000534057617,3.7049999237060547,0,0.9231128771630593,0.07688712283601762,Turbulent
2010-05-04,-0.030502712287586723,0.19154074260026982,0.3320029572731872,-0.0037032215694391413,23.84000015258789,3.61299991607666,0,0.9999787977204859,2.1202279165449666e-05,Turbulent
2010-05-05,-0.005175393241585637,0.19218212775076085,0.3297816590834331,-0.011692458272788864,24.90999984741211,3.549999952316284,0,0.9999950111502428,4.988848307016186e-06,Turbulent
2010-05-06,-0.03398787089719196,0.2255421328175868,0.31324490743435524,-0.04236086115882032,32.79999923706055,3.3980000019073486,0,0.999999999996362,2.2161144430738484e-12,Turbulent
2010-05-07,-0.025223961921688926,0.23730874554649956,0.3205419414605098,-0.06832206336358215,40.95000076293945,3.428999900817871,0,1.0,1.2619205371657826e-19,Turbulent
2010-05-10,0.05066561873944726,0.3062293603586828,0.556993400623262,-0.025698622805759297,28.84000015258789,3.5390000343322754,0,1.0,1.9372854251383837e-22,Turbulent
2010-05-11,-0.0010475288346131716,0.30529533561674577,0.5230575112592415,-0.027512235642563776,28.31999969482422,3.5350000858306885,0,1.0,1.1716878841634825e-13,Turbulent
2010-05-12,0.018684609740591367,0.31020442691159467,0.5436938836065228,-0.014193425455237718,25.520000457763672,3.566999912261963,0,1.0,1.3292825008424314e-14,Turbulent
2010-05-13,-0.01596410090428088,0.31363694731189384,0.4802712230072267,-0.041274296559064116,26.68000030517578,3.563999891281128,0,0.999999999996362,3.1190743162624654e-12,Turbulent
2010-05-14,-0.019413852697077103,0.31773060725697977,0.4581768605184186,-0.06383422937126859,31.239999771118164,3.441999912261963,0,1.0,9.09858353698352e-14,Turbulent
2010-05-17,0.003191224175432964,0.31834719770816877,0.2446178231248508,-0.04946501535133363,30.84000015258789,3.4719998836517334,0,0.999999999992724,8.770849659451844e-12,Turbulent
2010-05-18,-0.013902605288504956,0.3194914778203724,0.2552450305438841,-0.06202033393529671,33.54999923706055,3.375999927520752,0,1.0,1.2116099243777977e-13,Turbulent
2010-05-19,-0.008000499101995526,0.31801912201814986,0.14066697400344877,-0.07417054738481188,35.31999969482422,3.3589999675750732,0,1.0,1.0365566659214829e-17,Turbulent
2010-05-20,-0.037832386612549694,0.33718818485747654,0.2409756438457483,-0.11353165928974451,45.790000915527344,3.2639999389648438,0,1.0,2.2280788593499458e-30,Turbulent
2010-05-21,0.01098780125560362,0.3408478665438567,0.2974530017253517,-0.10872619301080777,40.099998474121094,3.200000047683716,0,1.0,3.2407889492171e-23,Turbulent
2010-05-24,-0.004022461699586883,0.34063920372877676,0.28269932426669553,-0.11599355297618352,38.31999969482422,3.2269999980926514,0,1.0,5.851019795159179e-20,Turbulent
2010-05-25,0.0008948442965378094,0.33645128255222384,0.2910521823857998,-0.1132717380058379,34.61000061035156,3.1579999923706055,0,1.0,2.297302765833955e-16,Turbulent
2010-05-26,-0.011248476482783073,0.33649146148977055,0.2922485194296938,-0.10417536830912855,35.02000045776367,3.2179999351501465,0,1.0,6.019588796592542e-16,Turbulent
2010-05-27,0.037087135514445396,0.3607779546180517,0.298315558142179,-0.07089264855382049,29.68000030517578,3.3380000591278076,0,1.0,5.553187426790165e-18,Turbulent
2010-05-28,-0.005903991675394532,0.3562636843785306,0.307134450661506,-0.092176066361495,32.06999969482422,3.3010001182556152,0,1.0,3.189988788524205e-14,Turbulent
2010-06-01,-0.009253007290875673,0.3503927323242611,0.31713841765411965,-0.0824533757279422,35.540000915527344,3.2960000038146973,0,1.0,1.9619752032489918e-16,Turbulent
2010-06-02,0.023407070550904897,0.3506024752425743,0.3494142670435782,-0.07370316973815105,30.170000076293945,3.3340001106262207,0,1.0,6.619702793280258e-15,Turbulent
2010-06-03,0.009468247343825556,0.3528571836978898,0.31074546560359734,-0.0359282763679345,29.459999084472656,3.378999948501587,0,1.0,1.5557807855990799e-12,Turbulent
2010-06-04,-0.03486953635246859,0.3539436926239481,0.34734584349178,-0.06413470470290328,35.47999954223633,3.194999933242798,0,1.0,3.0529000604959095e-18,Turbulent
2010-06-07,-0.018353642177176457,0.348666370672716,0.36378741352825555,-0.04938819786648796,36.56999969482422,3.184000015258789,0,1.0,1.7642930930788693e-17,Turbulent
2010-06-08,-0.0018079960387037575,0.2897748763973609,0.3633296397299813,-0.026866044430857716,33.70000076293945,3.1679999828338623,0,1.0,4.978582224814131e-13,Turbulent
2010-06-09,-0.008408351917970172,0.2899934351644552,0.2672601862765654,-0.08268788947788852,33.72999954223633,3.187000036239624,0,1.0,4.627313834966762e-13,Turbulent
2010-06-10,0.028126246700028546,0.3016068369607116,0.3696059816988337,-0.05553224148862457,30.56999969482422,3.319000005722046,0,1.0,3.397217240172315e-14,Turbulent
2010-06-11,0.009495721720158187,0.30151751557721723,0.28349358160051347,-0.0641710984304148,28.790000915527344,3.2160000801086426,0,0.9999999997635314,2.3635725352665616e-10,Turbulent
2010-06-14,-0.00021975152380424633,0.29487672309856067,0.22554342354954235,-0.04932048136051803,28.579999923706055,3.2750000953674316,0,0.999999998275598,1.7242373818042157e-09,Turbulent
2010-06-15,0.02646547223301418,0.31098198697316015,0.2556334014442549,-0.004687919614015268,25.8700008392334,3.309999942779541,0,0.9999999998981366,1.0306071202498769e-10,Turbulent
2010-06-16,0.004059641714554506,0.3071463108257721,0.20627397940167513,-0.0038231977310280163,25.920000076293945,3.2820000648498535,0,0.999999991596269,8.4033309285327e-09,Turbulent
2010-06-17,0.003193168650122644,0.305601894153156,0.16792762899646146,0.013353622857065206,25.049999237060547,3.190000057220459,0,0.9999999944848241,5.515519137431208e-09,Turbulent
2010-06-18,0.0008302507975599144,0.26895440194445097,0.1760823553573688,0.022341923567618993,23.950000762939453,3.2230000495910645,0,0.9999987335257918,1.2664750450295475e-06,Turbulent
2010-06-21,-0.0085470529950029,0.2701920188746425,0.20477873215026274,0.05272425485359733,24.8799991607666,3.243000030517578,0,0.9999998649909776,1.3500909615076826e-07,Turbulent
2010-06-22,-0.0077556406698829706,0.27162044527913576,0.09625239808015666,0.03317634872946584,27.049999237060547,3.1659998893737793,0,0.9999999992796802,7.197485476402981e-10,Turbulent
2010-06-23,-0.004117020337973634,0.27243144034255107,0.08220707086284121,0.03307865759955941,26.90999984741211,3.115000009536743,0,0.9999999996434781,3.557255592039183e-10,Turbulent
2010-06-24,-0.015318028382120328,0.2753409886433751,0.09450888280923551,0.01646453015040561,29.739999771118164,3.122999906539917,0,0.999999999992724,5.546248035827647e-12,Turbulent
2010-06-25,0.00019881366228556279,0.24086764668050684,0.09127164329058596,0.0281671483896766,28.530000686645508,3.11299991607666,0,0.9999999988503987,1.1488360019929524e-09,Turbulent
2010-06-28,-0.0035403197894030456,0.2403052767847921,0.0931984402796534,-0.012767500789048425,29.0,3.0320000648498535,0,0.9999999992396624,7.598449742532756e-10,Turbulent
2010-06-29,-0.039335653584116705,0.2761445205563373,0.2559531921907593,-0.04522671795648936,34.130001068115234,2.9670000076293945,0,1.0,3.7308268703139285e-15,Turbulent
2010-06-30,-0.015335398917654014,0.2630781423603845,0.24518387960490567,-0.05101639757392473,34.540000915527344,2.9509999752044678,0,1.0,4.748867623796539e-13,Turbulent
2010-07-01,-0.0028137541603038174,0.25844104968045095,0.258782554236288,-0.07557613486676407,32.86000061035156,2.927000045776367,0,0.999999999992724,7.125500691344091e-12,Turbulent
2010-07-02,-0.002821488288830806,0.2320183977171749,0.25044544670536173,-0.0868675335111817,30.1200008392334,2.9790000915527344,0,0.9999999986612238,1.3388376894246493e-09,Turbulent
2010-07-06,0.0030564240338589767,0.22533312169039157,0.2694201785461948,-0.051571011218255136,29.649999618530273,2.931999921798706,0,0.9999999920182745,7.981994664796176e-09,Turbulent
2010-07-07,0.0314259707411897,0.25420991333259935,0.27626573667504883,-0.00316373117494384,26.84000015258789,2.9800000190734863,0,0.999999999829015,1.721544428967997e-10,Turbulent
2010-07-08,0.005444855589706324,0.25293459591352074,0.22551713076168195,0.00409245659872326,25.709999084472656,3.0199999809265137,0,0.9999989165886702,1.0834097971105286e-06,Turbulent
2010-07-09,0.009457420181589462,0.23398312770857457,0.20854859759357566,0.02219254821260397,24.979999542236328,3.055999994277954,0,0.9999960599311949,3.940067189488018e-06,Turbulent
2010-07-12,0.0029092665525829184,0.23147724581985624,0.19075110032300577,-0.0032617715996177132,24.43000030517578,3.0460000038146973,0,0.9999827239226612,1.7276076789090984e-05,Turbulent
2010-07-13,0.012877541975929857,0.23640741556920045,0.17912885566631612,0.00011472406360324428,24.559999465942383,3.114000082015991,0,0.999997466878565,2.5331209319670954e-06,Turbulent
2010-07-14,0.0050608202832700625,0.21597228318567352,0.06319217414730599,0.005409870074360779,24.889999389648438,3.049999952316284,0,0.9999997320774486,2.6792340231636764e-07,Turbulent
2010-07-15,0.0008778169758389803,0.21526734310074835,0.0776253510109018,-0.019989865423892028,25.139999389648438,2.9779999256134033,0,0.9999996042461917,3.95752542419777e-07,Turbulent
2010-07-16,-0.028020673627940664,0.2344532657827306,0.24821019722390864,-0.05092996210496048,26.25,2.938999891281128,0,0.9999999064493793,9.355118373255391e-08,Turbulent
2010-07-19,0.008534281217506696,0.23759753485124102,0.2572106077489573,-0.0458473107747156,25.969999313354492,2.9639999866485596,0,0.9999993999846973,6.000152578904575e-07,Turbulent
2010-07-20,0.01200239125717093,0.24169413651136723,0.2544820685872352,-0.03512761342811355,23.93000030517578,2.931999921798706,0,0.999996817133769,3.1828649193850226e-06,Turbulent
2010-07-21,-0.013793486786318056,0.24474401791510542,0.26442506450977327,-0.040176496624726665,25.639999389648438,2.8919999599456787,0,0.9999985475998616,1.4523987067988457e-06,Turbulent
2010-07-22,0.02499830299607693,0.26207824790236656,0.3380986993600147,-0.008217964787307852,24.6299991607666,2.931999921798706,0,0.9999999934880179,6.512693772317739e-09,Turbulent
2010-07-23,0.006316430025702503,0.256730081237104,0.2219996198531446,0.0021839132281509244,23.469999313354492,2.99399995803833,0,0.9999925718496654,7.428149757478781e-06,Turbulent
2010-07-26,0.008216141338804458,0.25802409125770454,0.22192779331243265,0.02604920293625801,22.729999542236328,2.99399995803833,0,0.999992875655065,7.124345164295732e-06,Turbulent
2010-07-27,-0.0004311552325665602,0.25748985039837724,0.2237520911981223,0.025403027410431545,23.190000534057617,3.046999931335449,0,0.9999898004181816,1.0199580516224599e-05,Turbulent
2010-07-28,-0.008002366364315701,0.21163095003669302,0.1949290205480621,0.020837823993582028,24.25,3.000999927520752,0,0.9999516164525649,4.838354794213383e-05,Turbulent
2010-07-29,-0.007410501850906942,0.20426693298384455,0.11937523981239385,0.05395403376591745,24.1299991607666,2.999000072479248,0,0.9999879665771069,1.2033424591564483e-05,Turbulent
2010-07-30,0.0021850528772011115,0.20301885068310685,0.10810232634054294,0.07258249763679636,23.5,2.9070000648498535,0,0.9999927589677329,7.241032313160628e-06,Turbulent
2010-08-02,0.018599126721253585,0.20814473517903365,0.1711505047090264,0.09579723912948857,22.010000228881836,2.9630000591278076,0,0.9999971000221407,2.8999790015410064e-06,Turbulent
2010-08-03,-0.004294100210364412,0.21054320235937501,0.17531498377588534,0.09418474263374743,22.6299991607666,2.9140000343322754,0,0.9999934392250577,6.5607764715603324e-06,Turbulent
2010-08-04,0.01006309031743065,0.1863706974773774,0.1687547257393494,0.10187825142729223,22.209999084472656,2.9519999027252197,0,0.9999329451238814,6.705487599233638e-05,Turbulent
2010-08-05,-0.002346340849667482,0.18722012779832786,0.15033046992583776,0.06528664521974825,22.100000381469727,2.9149999618530273,0,0.999217069454468,0.0007829305455148645,Turbulent
2010-08-06,-0.0014961077568023653,0.18615826469807586,0.15657038470860904,0.05791813153615033,21.739999771118164,2.8239998817443848,0,0.998835239148036,0.0011647608534040763,Turbulent
2010-08-09,0.00682042344188446,0.18683272732043946,0.09997948358705469,0.05513207989142588,22.139999389648438,2.822000026702881,0,0.9994225814715365,0.0005774185302553026,Turbulent
2010-08-10,-0.008746964942480907,0.1867282078111592,0.11994163843058218,0.04290461761858566,22.3700008392334,2.7809998989105225,0,0.9996091485020571,0.0003908514968374194,Turbulent
2010-08-11,-0.02758939257302859,0.21255096185442274,0.20535709519160597,0.0015439779662680397,25.389999389648438,2.684999942779541,0,0.999998806067,1.193933311670395e-06,Turbulent
2010-08-12,-0.007961168490678825,0.21427846148481852,0.20174346017357564,-0.01141356686699102,25.729999542236328,2.734999895095825,0,0.9999911354672805,8.864533804086242e-06,Turbulent
2010-08-13,-0.0071293739183948025,0.1903383383348176,0.19449718567976776,-0.019297759908560308,26.239999771118164,2.687999963760376,0,0.9999914971738203,8.502827610800808e-06,Turbulent
2010-08-16,0.0017868221441883574,0.18801915763094584,0.17065232982818027,0.010374549665681077,26.100000381469727,2.575000047683716,0,0.9999937383996027,6.261601414635911e-06,Turbulent
2010-08-17,0.012643009454837517,0.18857045340926648,0.23529741446583477,0.014534444194074903,24.329999923706055,2.6449999809265137,0,0.9999864348730289,1.3565128074255407e-05,Turbulent
2010-08-18,0.0039592649075377824,0.18159602758886206,0.1353403706198004,0.006407143739733945,24.59000015258789,2.6410000324249268,0,0.9999723106316253,2.768936755944378e-05,Turbulent
2010-08-19,-0.015264104007228699,0.16667815139925626,0.17011074587539576,0.004928191815533056,26.440000534057617,2.5789999961853027,0,0.9999950490068621,4.950994749834646e-06,Turbulent
2010-08-20,0.0013368676098358934,0.16470297542023557,0.16062159495568784,-0.018570746023641727,25.489999771118164,2.611999988555908,0,0.9999855783410946,1.4421659647075156e-05,Turbulent
2010-08-23,-0.009843720787496174,0.1634023380943314,0.1769353286171717,-0.03430332795261226,25.65999984741211,2.6070001125335693,0,0.9999866974187943,1.3302582325566083e-05,Turbulent
2010-08-24,-0.018836251496945993,0.17356958479482335,0.15942352662413123,-0.06007753485343925,27.459999084472656,2.499000072479248,0,0.9999998118728576,1.8812545270050506e-07,Turbulent
2010-08-25,0.00957591935286497,0.1781089769137538,0.18782439580467983,-0.050624440617809796,26.700000762939453,2.5380001068115234,0,0.9999997931336325,2.0686569612950517e-07,Turbulent
2010-08-26,-0.012098932138648384,0.18068787156838537,0.179805663648948,-0.054505664768511264,27.3700008392334,2.499000072479248,0,0.9999994727806123,5.272186719816171e-07,Turbulent
2010-08-27,0.01209893213864837,0.1873516572213547,0.21927183547017812,-0.03587849347947458,24.450000762939453,2.6519999504089355,0,0.9999939890657183,6.010934828174798e-06,Turbulent
2010-08-30,-0.010492669482597123,0.1729664670808954,0.2204401087117647,-0.048024205601344794,27.209999084472656,2.5450000762939453,0,0.999998979303721,1.020697362833394e-06,Turbulent
2010-08-31,-0.003445643790156354,0.17293391162804833,0.17794838776275707,-0.06878066722344178,26.049999237060547,2.4769999980926514,0,0.9999987185409762,1.28146074369e-06,Turbulent
2010-09-01,0.029474023880461615,0.20386064252393554,0.2789561772479992,-0.03679818201497409,23.889999389648438,2.5820000171661377,0,0.9999999817919162,1.8209688601500918e-08,Turbulent
2010-09-02,0.011108873471869264,0.20940754163040667,0.24596087133397931,-0.03579035488693605,23.190000534057617,2.628000020980835,0,0.999979213630957,2.0786368335342936e-05,Turbulent
2010-09-03,0.01643491502430791,0.21909370894703,0.25262815594932747,-0.01751016166916386,21.309999465942383,2.7060000896453857,0,0.99995641605376,4.358394529146492e-05,Turbulent
2010-09-07,-0.006760404919684706,0.21812309305876787,0.23566278724655906,-0.02266869021095519,23.799999237060547,2.6089999675750732,0,0.9999340136981552,6.598630193011573e-05,Turbulent
2010-09-08,0.011963197738965675,0.22134558785001496,0.20648640907918828,-0.017629549395622224,23.25,2.6540000438690186,0,0.999930591101132,6.940889921840839e-05,Turbulent
2010-09-09,0.0038844541904376416,0.1970250065538948,0.14398124124080564,-0.005142115517901336,22.809999465942383,2.760999917984009,0,0.9994354246865039,0.000564575313305683,Turbulent
2010-09-10,0.0036547023246261945,0.1942170983608874,0.14134454398148494,0.026432002508987917,21.989999771118164,2.7950000762939453,0,0.9990367255386209,0.0009632744599701729,Turbulent
2010-09-13,0.013852441685862329,0.19583591895055688,0.12986686951196078,0.049068180889267454,21.209999084472656,2.740999937057495,0,0.9995535053263441,0.0004464946719527282,Turbulent
2010-09-14,0.004223178446582153,0.19586768078836692,0.07892220317490746,0.0610456410811675,21.559999465942383,2.6659998893737793,0,0.9998982286801293,0.00010177131991451468,Turbulent
2010-09-15,0.006302884097789648,0.19294449684611248,0.06834807326697317,0.06584822515317668,22.100000381469727,2.7230000495910645,0,0.9999785579827943,2.1442017731527563e-05,Turbulent
2010-09-16,0.003970967131656557,0.1929456298099236,0.06815126419885068,0.05664510682649215,21.719999313354492,2.759000062942505,0,0.9999570595698178,4.294043036255588e-05,Turbulent
2010-09-17,0.003381736114985612,0.18109174142797857,0.06886798904092364,0.05603504003631565,22.010000228881836,2.746000051498413,0,0.9999389053083004,6.109469163149503e-05,Turbulent
2010-09-20,0.017351908205007566,0.18738063106091446,0.09311144636760912,0.09104655608796763,21.5,2.7060000896453857,0,0.9999932229559358,6.777044910730681e-06,Turbulent
