Date,regime,holding,strategy_return,qqq_return,tqqq_return,year_month
2016-01-22,Turbulent,QQQ,0.02854251868771625,0.02854251868771625,0.08265275101623136,2016-01
2016-01-25,Turbulent,QQQ,-0.014951444586092157,-0.014951444586092157,-0.04607296179404694,2016-01
2016-01-26,QQQ,QQQ,0.00895879753617975,0.00895879753617975,0.02814794175031799,2016-01
2016-01-27,QQQ,QQQ,-0.025230624134912605,-0.025230624134912605,-0.07730699670691038,2016-01
2016-01-28,Turbulent,QQQ,0.014019409690464934,0.014019409690464934,0.03869127782118004,2016-01
2016-01-29,QQQ,QQQ,0.020667147911037426,0.020667147911037426,0.06311144060825492,2016-01
2016-02-01,Turbulent,QQQ,0.0026855212607972147,0.0026855212607972147,0.0056449351643238985,2016-02
2016-02-02,QQQ,QQQ,-0.021883321588858938,-0.021883321588858938,-0.06556932205636,2016-02
2016-02-03,QQQ,QQQ,-0.004808275710070576,-0.004808275710070576,-0.014243525423273248,2016-02
2016-02-04,Turbulent,QQQ,-9.847940394232709e-05,-9.847940394232709e-05,-0.0017947279382080612,2016-02
2016-02-05,QQQ,QQQ,-0.03534438117786,-0.03534438117786,-0.10855912603829716,2016-02
2016-02-08,Turbulent,QQQ,-0.015405208923587491,-0.015405208923587491,-0.04672969414550378,2016-02
2016-02-09,QQQ,QQQ,-0.00311003254683476,-0.00311003254683476,-0.011678293760143043,2016-02
2016-02-10,QQQ,QQQ,0.0038340319366755005,0.0038340319366755005,0.011817818026145982,2016-02
2016-02-11,Turbulent,QQQ,-0.001448862733614244,-0.001448862733614244,-0.002379933142403742,2016-02
2016-02-12,QQQ,QQQ,0.015110447877917642,0.015110447877917642,0.04173534590514634,2016-02
2016-02-16,Turbulent,QQQ,0.022296063116383578,0.022296063116383578,0.06443772204023296,2016-02
2016-02-17,QQQ,QQQ,0.022395228710358848,0.022395228710358848,0.06680536412199245,2016-02
2016-02-18,QQQ,QQQ,-0.011480363195882666,-0.011480363195882666,-0.03455227235029594,2016-02
2016-02-19,Turbulent,QQQ,0.0029563308548421745,0.0029563308548421745,0.010322292821598087,2016-02
2016-02-22,Turbulent,QQQ,0.016105060426512177,0.016105060426512177,0.04615723539844762,2016-02
2016-02-23,QQQ,QQQ,-0.016597216021468644,-0.016597216021468644,-0.051123296788510304,2016-02
2016-02-24,QQQ,QQQ,0.009504007070170057,0.009504007070170057,0.02931387875131864,2016-02
2016-02-25,Turbulent,QQQ,0.00980056463022414,0.00980056463022414,0.027217075874750654,2016-02
2016-02-26,QQQ,QQQ,-0.001255967583564799,-0.001255967583564799,-0.002297627980897442,2016-02
2016-02-29,Turbulent,QQQ,-0.00903241618083245,-0.00903241618083245,-0.026807581898051224,2016-02
2016-03-01,QQQ,QQQ,0.03159325336018006,0.03159325336018006,0.09138248711994787,2016-03
2016-03-02,QQQ,QQQ,0.0003779845201424415,0.0003779845201424415,0.0010773734772139892,2016-03
2016-03-03,Turbulent,QQQ,-0.0018915080579243902,-0.0018915080579243902,-0.005615863896235432,2016-03
2016-03-04,QQQ,QQQ,0.0003784794067206303,0.0003784794067206303,0.0017310209981145862,2016-03
2016-03-07,Turbulent,QQQ,-0.0061701190342517195,-0.0061701190342517195,-0.018771345577402367,2016-03
2016-03-08,QQQ,QQQ,-0.008318640719937095,-0.008318640719937095,-0.026796405542271855,2016-03
2016-03-09,QQQ,QQQ,0.0064122955756884805,0.0064122955756884805,0.018943304047450937,2016-03
2016-03-10,Turbulent,QQQ,-0.0015273056611723808,-0.0015273056611723808,-0.003782111124595034,2016-03
2016-03-11,QQQ,QQQ,0.017333696192778646,0.017333696192778646,0.05052941904746703,2016-03
2016-03-14,Turbulent,QQQ,0.0016887194429764819,0.0016887194429764819,0.005811259050462882,2016-03
2016-03-15,QQQ,QQQ,-0.0003748538843497721,-0.0003748538843497721,-0.0006324511190815119,2016-03
2016-03-16,QQQ,QQQ,0.008870063691572555,0.008870063691572555,0.025191517375821443,2016-03
2016-03-17,Calm,TQQQ,-3.948304160043918,-0.0005579562630117714,-0.0028827699563138296,2016-03
2016-03-18,TQQQ,QQQ,3.949311805454463,0.0015656016735567657,0.005756762741563154,2016-03
2016-03-21,Calm,TQQQ,-3.931734575626062,0.003904223370812108,0.011820467086837998,2016-03
2016-03-22,TQQQ,QQQ,3.9386958208744094,0.003057021877535172,0.008874333586378588,2016-03
2016-03-23,QQQ,QQQ,-0.008265692252634457,-0.008265692252634457,-0.024083173498818142,2016-03
2016-03-24,Calm,TQQQ,-3.945947292663303,0.00027951533593961026,-0.00030832412908857605,2016-03
2016-03-28,Calm,TQQQ,-0.003607781385235815,-0.0013991212053348241,-0.003607781385235815,2016-03
2016-03-29,TQQQ,QQQ,3.9643661954764235,0.015930727297279918,0.046698937580524076,2016-03
2016-03-30,QQQ,QQQ,0.004857918123810917,0.004857918123810917,0.014866798524951099,2016-03
2016-03-31,Calm,TQQQ,-3.9135006658276743,-0.001464159144743456,-0.005842288332915212,2016-03
2016-04-01,TQQQ,QQQ,3.9226034640460368,0.010566957363106044,0.032758477336295284,2016-04
2016-04-04,Calm,TQQQ,-3.9023032904563806,-0.0038135008030882236,-0.012458303746638656,2016-04
2016-04-05,TQQQ,QQQ,3.8888015677811065,-0.009688221872185578,-0.02725766878216409,2016-04
2016-04-06,QQQ,QQQ,0.016306779615098726,0.016306779615098726,0.04677910449883142,2016-04
2016-04-07,Calm,TQQQ,-3.929714436565615,-0.014471486063338992,-0.04412752488607676,2016-04
2016-04-08,TQQQ,QQQ,3.914509372113034,-0.000733578389241932,-0.0023566906505496526,2016-04
2016-04-11,Calm,TQQQ,-3.927639866818228,-0.003676512266274174,-0.010773804054644254,2016-04
2016-04-12,TQQQ,QQQ,3.9323080281364655,0.00834467358451211,0.02308486872924426,2016-04
2016-04-13,QQQ,QQQ,0.012703024190623757,0.012703024190623757,0.03829390633643261,2016-04
2016-04-14,Calm,TQQQ,-3.8829783923366166,9.021159633117043e-05,0.000653884924796186,2016-04
2016-04-15,TQQQ,QQQ,3.880541074428809,-0.002527529504138725,-0.007688094226650619,2016-04
2016-04-18,Calm,TQQQ,-3.87356077184645,0.005318371136874566,0.014668396809009204,2016-04
2016-04-19,TQQQ,QQQ,3.8727468874965805,-0.006132255486744294,-0.01740149707157171,2016-04
2016-04-20,QQQ,QQQ,0.0008138843498696355,0.0008138843498696355,0.002451011065755879,2016-04
2016-04-21,Calm,TQQQ,-3.8882291686554593,9.043172888625764e-05,0.00028208919680682595,2016-04
2016-04-22,TQQQ,QQQ,3.8731119160293885,-0.015207684354957313,-0.046327586810954204,2016-04
2016-04-25,Calm,TQQQ,-3.920227806062403,0.0,-0.000788303222060676,2016-04
2016-04-26,TQQQ,QQQ,3.915352607420385,-0.004875198642018392,-0.01380910559019511,2016-04
2016-04-27,QQQ,QQQ,-0.008054478831575873,-0.008054478831575873,-0.024299948137713648,2016-04
2016-04-28,Calm,TQQQ,-3.9815125089418593,-0.012157759842462267,-0.03610532662514159,2016-04
2016-04-29,TQQQ,QQQ,3.9640714936634973,-0.005283255435899677,-0.0160672143789926,2016-04
2016-05-02,Calm,TQQQ,-3.954027619327739,0.009414820210665625,0.026111088714751266,2016-05
2016-05-03,TQQQ,QQQ,3.9541222594044516,-0.009320180133952671,-0.026975555671989553,2016-05
2016-05-04,QQQ,QQQ,-0.006452128304264505,-0.006452128304264505,-0.01997557676563291,2016-05
2016-05-05,Calm,TQQQ,-3.9951723106038464,-0.0002856298018474519,-0.0005510470660369159,2016-05
2016-05-06,TQQQ,QQQ,4.000204979524606,0.005318298722607456,0.01434736791506025,2016-05
2016-05-09,Calm,TQQQ,-3.977088096552299,0.0028374467664213044,0.008769515057247422,2016-05
2016-05-10,TQQQ,QQQ,3.993527389245006,0.013601845926285354,0.041076642007220505,2016-05
2016-05-11,QQQ,QQQ,-0.00907864188192208,-0.00907864188192208,-0.027692248754068487,2016-05
2016-05-12,Calm,TQQQ,-3.985203398853977,-0.0044290926918959285,-0.01413904474404501,2016-05
2016-05-13,TQQQ,QQQ,3.977084842246105,-0.0036894639159758456,-0.012155269043462221,2016-05
2016-05-16,Calm,TQQQ,-3.951419215651073,0.01243384169873458,0.037820895638494,2016-05
2016-05-17,TQQQ,QQQ,3.9512294364637364,-0.012623620886071288,-0.03913204778739044,2016-05
2016-05-18,QQQ,QQQ,0.0035964195191558325,0.0035964195191558325,0.011306566969175298,2016-05
2016-05-19,Calm,TQQQ,-3.998560751933376,-0.005209098159653575,-0.01590941513226879,2016-05
2016-05-20,TQQQ,QQQ,4.004306191170241,0.010954537396518253,0.032846413949063895,2016-05
2016-05-23,Calm,TQQQ,-3.976361098955035,-0.00131586466296681,-0.004901321733858222,2016-05
2016-05-24,TQQQ,QQQ,3.9948792704634415,0.019834036171372964,0.0594048362296375,2016-05
2016-05-25,QQQ,QQQ,0.007165898844799072,0.007165898844799072,0.02131137146563291,2016-05
2016-05-26,Calm,TQQQ,-3.912988867304624,0.0029249584678343143,0.008340094308345734,2016-05
2016-05-27,TQQQ,QQQ,3.9211028653614943,0.005189039589035827,0.014935899572617194,2016-05
2016-05-31,Calm,TQQQ,-3.9002166280415316,0.0019050193484512275,0.005950337747345378,2016-05
2016-06-01,TQQQ,QQQ,3.902212399028275,9.07516382922621e-05,0.0003831301851309713,2016-06
2016-06-02,QQQ,QQQ,0.00208228480081618,0.00208228480081618,0.005627640172822463,2016-06
2016-06-03,Calm,TQQQ,-3.9120757604336704,-0.004714017986308297,-0.013791846962532708,2016-06
2016-06-06,Calm,TQQQ,0.010647783862041285,0.0036279791093446075,0.010647783862041285,2016-06
2016-06-07,TQQQ,QQQ,3.897804016727573,-0.0025379209670923783,-0.007085680434983306,2016-06
2016-06-08,QQQ,QQQ,0.0017230056044641865,0.0017230056044641865,0.004410671122611661,2016-06
2016-06-09,Calm,TQQQ,-3.9066127027670206,-0.0016321963295650047,-0.00441067112261165,2016-06
2016-06-10,TQQQ,QQQ,3.8935715502619166,-0.011408956175539019,-0.034213118891628924,2016-06
2016-06-13,Calm,TQQQ,-3.953775945264138,-0.008388445205147886,-0.025991276110592484,2016-06
2016-06-14,TQQQ,QQQ,3.9453875000589904,0.0,0.0005103825778908147,2016-06
2016-06-15,QQQ,QQQ,-0.002873478164031916,-0.002873478164031916,-0.009017781071649163,2016-06
2016-06-16,Turbulent,QQQ,0.00296647265474228,0.00296647265474228,0.0071798805711652414,2016-06
2016-06-17,QQQ,QQQ,-0.011790839081884275,-0.011790839081884275,-0.03483607357753067,2016-06
2016-06-20,Turbulent,QQQ,0.006272133156094295,0.006272133156094295,0.01782970524056731,2016-06
2016-06-21,QQQ,QQQ,0.00316767810512748,0.00316767810512748,0.009929900805794369,2016-06
2016-06-22,QQQ,QQQ,-0.0024215907732894676,-0.0024215907732894676,-0.006505187928705481,2016-06
2016-06-23,Turbulent,QQQ,0.014166257019549827,0.014166257019549827,0.04129775503141755,2016-06
2016-06-24,QQQ,QQQ,-0.04205979953327055,-0.04205979953327055,-0.13063810352215852,2016-06
2016-06-27,Turbulent,QQQ,-0.020048242089049696,-0.020048242089049696,-0.05998800631231418,2016-06
2016-06-28,QQQ,QQQ,0.021676881584732684,0.021676881584732684,0.06078042641378994,2016-06
2016-06-29,QQQ,QQQ,0.017555019314013494,0.017555019314013494,0.05064781586234104,2016-06
2016-06-30,Turbulent,QQQ,0.011503483662275289,0.011503483662275289,0.03572205076562182,2016-06
2016-07-01,QQQ,QQQ,0.005009002705935001,0.005009002705935001,0.01361119132698973,2016-07
2016-07-05,Turbulent,QQQ,-0.00612544569091132,-0.00612544569091132,-0.017877087244447074,2016-07
2016-07-06,QQQ,QQQ,0.008158675375164761,0.008158675375164761,0.02329021312801922,2016-07
2016-07-07,QQQ,QQQ,0.0029506579153088007,0.0029506579153088007,0.009428949754902478,2016-07
2016-07-08,Turbulent,QQQ,0.015348362501602038,0.015348362501602038,0.045179879000711895,2016-07
2016-07-11,Turbulent,QQQ,0.0056953312416606105,0.0056953312416606105,0.01692756010426831,2016-07
2016-07-12,QQQ,QQQ,0.005035258066446403,0.005035258066446403,0.01561935020800911,2016-07
2016-07-13,QQQ,QQQ,-0.002424400919947921,-0.002424400919947921,-0.007026849079884798,2016-07
2016-07-14,Turbulent,QQQ,0.006810085708597319,0.006810085708597319,0.020105032528801352,2016-07
2016-07-15,QQQ,QQQ,-0.0016088054479101966,-0.0016088054479101966,-0.005636779796969775,2016-07
2016-07-18,Turbulent,QQQ,0.006596966945234562,0.006596966945234562,0.01972818216043361,2016-07
2016-07-19,QQQ,QQQ,-0.0036495493659662033,-0.0036495493659662033,-0.010411958081682392,2016-07
2016-07-20,QQQ,QQQ,0.011615377382738464,0.011615377382738464,0.033671809972692285,2016-07
2016-07-21,Turbulent,QQQ,-0.002294931867232762,-0.002294931867232762,-0.005965292039562907,2016-07
2016-07-22,QQQ,QQQ,0.004144166938460309,0.004144166938460309,0.011542298323042603,2016-07
2016-07-25,Turbulent,QQQ,8.801794138162635e-05,8.801794138162635e-05,0.0008822048129915838,2016-07
2016-07-26,QQQ,QQQ,0.0011430276689624098,0.0011430276689624098,0.003345908407732241,2016-07
2016-07-27,QQQ,QQQ,0.006918673315511803,0.006918673315511803,0.0193269633148234,2016-07
2016-07-28,Turbulent,QQQ,0.003484935889395126,0.003484935889395126,0.010805437044657022,2016-07
2016-07-29,QQQ,QQQ,0.002172092802322016,0.002172092802322016,0.006546402449909231,2016-07
2016-08-01,Calm,TQQQ,-3.81100801984266,0.005279765131777316,0.015554774026425982,2016-08
2016-08-02,TQQQ,QQQ,3.8086619754692213,-0.007625809505216077,-0.022784023696891757,2016-08
2016-08-03,QQQ,QQQ,0.0032999872397385314,0.0032999872397385314,0.00942975677006604,2016-08
2016-08-04,Calm,TQQQ,-3.816393398771164,0.002857155379977914,0.008922830864621591,2016-08
2016-08-05,TQQQ,QQQ,3.828801006402562,0.009550452251420292,0.028501376518887435,2016-08
2016-08-08,Calm,TQQQ,-3.803481094777426,-0.0011137455463678906,-0.0031814648937517785,2016-08
2016-08-09,TQQQ,QQQ,3.8046794436689018,0.0023120944378435906,0.006596308770797178,2016-08
2016-08-10,QQQ,QQQ,-0.002569331878882726,-0.002569331878882726,-0.007740856512758903,2016-08
2016-08-11,Calm,TQQQ,-3.790413157847949,0.004278235038999639,0.012841501684032013,2016-08
2016-08-12,TQQQ,QQQ,3.7953744014203044,0.0006830085333558682,0.0018552768156702376,2016-08
2016-08-15,Calm,TQQQ,-3.781022690586912,0.00425676117864719,0.01249643401772209,2016-08
2016-08-16,TQQQ,QQQ,3.7797417449673305,-0.0055377067982287165,-0.01588746995127244,2016-08
2016-08-17,QQQ,QQQ,0.0017923229064857238,0.0017923229064857238,0.004680381811163822,2016-08
2016-08-18,Calm,TQQQ,-3.7917757657780795,0.00025604206620641866,0.0009653902358455251,2016-08
2016-08-19,TQQQ,QQQ,3.7917757657780795,-0.0002560420662064919,-0.001368288895227786,2016-08
2016-08-22,Calm,TQQQ,-3.7921777941397785,0.0007673742580773571,0.0009662605335284387,2016-08
2016-08-23,TQQQ,QQQ,3.794733259935348,0.0017880915374916177,0.005936276736615113,2016-08
2016-08-24,QQQ,QQQ,-0.006486072115170828,-0.006486072115170828,-0.019463935198688255,2016-08
2016-08-25,Calm,TQQQ,-3.8065160537354275,-0.0016278682061527387,-0.004741207453177582,2016-08
2016-08-26,TQQQ,QQQ,3.806345022183177,0.0014568366539020625,0.004822701760162307,2016-08
2016-08-29,Calm,TQQQ,-3.7987536090202756,0.0013692452908787732,0.002768711402739218,2016-08
2016-08-30,TQQQ,QQQ,3.7968680923312985,-0.0032547619798557223,-0.009067313322226893,2016-08
2016-08-31,QQQ,QQQ,-0.0010304220117486546,-0.0010304220117486546,-0.0026294100002969604,2016-08
2016-09-01,Calm,TQQQ,-3.803101499308848,0.002573159780386763,0.004432894333225836,2016-09
2016-09-02,TQQQ,QQQ,3.808924690061166,0.0032500309719314287,0.011645481604603892,2016-09
2016-09-06,Calm,TQQQ,-3.77890773577937,0.006213715063153583,0.018371472677192028,2016-09
2016-09-07,TQQQ,QQQ,3.7857150537009554,0.000593602858431508,0.0018265350446599353,2016-09
2016-09-08,QQQ,QQQ,-0.005868622801461918,-0.005868622801461918,-0.017287342569459727,2016-09
2016-09-09,Calm,TQQQ,-3.8741397855449264,-0.025486328432261493,-0.07883254712063283,2016-09
2016-09-12,Turbulent,QQQ,3.8664329727395144,0.017779515626849797,0.05000416844239938,2016-09
2016-09-13,QQQ,QQQ,-0.008980355208378546,-0.008980355208378546,-0.023880884185671688,2016-09
2016-09-14,QQQ,QQQ,0.004759435476153844,0.004759435476153844,0.012768281003669344,2016-09
2016-09-15,Turbulent,QQQ,0.015418926564479823,0.015418926564479823,0.04533512481848838,2016-09
2016-09-16,QQQ,QQQ,-0.00047723169402749075,-0.00047723169402749075,-0.001124393247605034,2016-09
2016-09-19,Calm,TQQQ,-3.8072413240404894,-0.004357620914887074,-0.013189872994027544,2016-09
2016-09-20,TQQQ,QQQ,3.8047657646467012,0.0018820615210989055,0.005523490226320008,2016-09
2016-09-21,QQQ,QQQ,0.00978129288826289,0.00978129288826289,0.02866627629568794,2016-09
2016-09-22,Calm,TQQQ,-3.7572479968618837,0.007924324136385458,0.02310929415107246,2016-09
2016-09-23,TQQQ,QQQ,3.7587700338548236,-0.00640228714344582,-0.018162632376274787,2016-09
2016-09-26,Calm,TQQQ,-3.8020759407818683,-0.008401437274507572,-0.02514327455077005,2016-09
2016-09-27,TQQQ,QQQ,3.8035115971164597,0.0098370936090988,0.027959231179544946,2016-09
2016-09-28,QQQ,QQQ,0.0016864453738327891,0.0016864453738327891,0.005452337969880684,2016-09
2016-09-29,Calm,TQQQ,-3.793221921250906,-0.007271553070644607,-0.021435447910039422,2016-09
2016-09-30,TQQQ,QQQ,3.79339038208979,0.0074400139095283455,0.02034711397844567,2016-09
2016-10-03,Calm,TQQQ,-3.775300636226209,-0.0014330624324254036,-0.0022573681148650086,2016-10
2016-10-04,TQQQ,QQQ,3.7723483635072492,-0.0015192102865343915,-0.0057062954367972495,2016-10
2016-10-05,QQQ,QQQ,0.0035418332855678574,0.0035418332855678574,0.010371570767799817,2016-10
2016-10-06,Calm,TQQQ,-3.7727775031923416,-0.0005053065677869756,-0.0015525817305270197,2016-10
2016-10-07,TQQQ,QQQ,3.7700799681649215,-0.002192228459633268,-0.006548343135646903,2016-10
2016-10-10,Calm,TQQQ,-3.7588768127162573,0.006310775684815814,0.017751498584310927,2016-10
2016-10-11,TQQQ,QQQ,3.7508253922471364,-0.014362196153936684,-0.04221541383354088,2016-10
2016-10-12,QQQ,QQQ,-0.0008512648118324867,-0.0008512648118324867,-0.0020860385573846464,2016-10
2016-10-13,Calm,TQQQ,-3.806070596843878,-0.0035832326867445375,-0.011795017017648316,2016-10
2016-10-14,TQQQ,QQQ,3.8036833178536487,0.0011959536965154222,0.002272735978880189,2016-10
2016-10-17,Calm,TQQQ,-3.8083263230044904,-0.00273572305622749,-0.006915741129721829,2016-10
2016-10-18,TQQQ,QQQ,3.814454144835578,0.008863544887315493,0.025313589195267563,2016-10
2016-10-19,QQQ,QQQ,-8.508279961194111e-05,-8.508279961194111e-05,0.00039796328671001194,2016-10
2016-10-20,Calm,TQQQ,-3.7928840192870137,-0.001188744367280377,-0.004226509733024633,2016-10
2016-10-21,TQQQ,QQQ,3.795426619447285,0.003731344527551696,0.0108095936458244,2016-10
2016-10-24,Calm,TQQQ,-3.7488229905704427,0.011946723923270753,0.03579403523101775,2016-10
2016-10-25,TQQQ,QQQ,3.757586510775736,-0.0031832037179777136,-0.010041584829215619,2016-10
2016-10-26,QQQ,QQQ,-0.006819033502422404,-0.006819033502422404,-0.01936968045772344,2016-10
2016-10-27,Calm,TQQQ,-3.794259540850447,-0.0045719010721517,-0.014080798290194646,2016-10
2016-10-28,TQQQ,QQQ,3.783388149910923,-0.0062994898673719175,-0.017437811097718227,2016-10
2016-10-31,Calm,TQQQ,-3.806516323394387,-0.0009398190583856583,-0.005690362385745547,2016-10
2016-11-01,TQQQ,QQQ,3.7980259841526327,-0.0075505201833685935,-0.02075843389829715,2016-11
2016-11-02,QQQ,QQQ,-0.008041753481945932,-0.008041753481945932,-0.0263990571103914,2016-11
2016-11-03,Turbulent,QQQ,-0.009859065781676573,-0.009859065781676573,-0.029223188100869844,2016-11
2016-11-04,QQQ,QQQ,-0.003513686970305145,-0.003513686970305145,-0.011416783241385522,2016-11
2016-11-07,Turbulent,QQQ,0.02347952002762155,0.02347952002762155,0.06920056428062432,2016-11
2016-11-08,QQQ,QQQ,0.006510606219438762,0.006510606219438762,0.019411764278153033,2016-11
2016-11-09,QQQ,QQQ,0.00460054203364597,0.00460054203364597,0.013913814638954731,2016-11
2016-11-10,Calm,TQQQ,-3.8451993211584594,-0.01628138443542378,-0.04872585580583606,2016-11
2016-11-11,TQQQ,QQQ,3.8293498004991533,0.0004318637761178138,-0.000843947143283632,2016-11
2016-11-14,Calm,TQQQ,-3.8645436885362887,-0.010155085992396508,-0.03434994089385155,2016-11
2016-11-15,TQQQ,QQQ,3.86816398581578,0.0137753832718882,0.045264487234626435,2016-11
2016-11-16,QQQ,QQQ,0.005919388851444604,0.005919388851444604,0.016151409271526855,2016-11
2016-11-17,Calm,TQQQ,-3.789762215869617,0.007244176794650897,0.022905262291454554,2016-11
2016-11-18,TQQQ,QQQ,3.7932630815470447,-0.0037433111172236106,-0.011306033624283134,2016-11
2016-11-21,Calm,TQQQ,-3.7749618322636116,0.010345068348418127,0.029607282907715915,2016-11
2016-11-22,TQQQ,QQQ,3.788339558968251,0.003032658356221384,0.008948309459601183,2016-11
2016-11-23,QQQ,QQQ,-0.004045179986584171,-0.004045179986584171,-0.01210715904805867,2016-11
2016-11-25,Calm,TQQQ,-3.777849967132609,0.003203662813096652,0.009603261437515224,2016-11
2016-11-28,Calm,TQQQ,-0.005577599609309618,-0.002275461700289613,-0.005577599609309618,2016-11
2016-11-29,TQQQ,QQQ,3.7878091417516755,0.0034533738969500637,0.00956505035762308,2016-11
2016-11-30,QQQ,QQQ,-0.012181048003599034,-0.012181048003599034,-0.03291723008909926,2016-11
2016-12-01,Calm,TQQQ,-3.855460625409153,-0.017427463604354286,-0.05648035192960007,2016-12
2016-12-02,TQQQ,QQQ,3.8400229452714063,0.001989783466607773,0.004002061095805097,2016-12
2016-12-05,Calm,TQQQ,-3.813168572189537,0.007748769400879438,0.02285231198606428,2016-12
2016-12-06,TQQQ,QQQ,3.8233158024414036,0.0023984608509872935,0.007200809939924305,2016-12
2016-12-07,QQQ,QQQ,0.012582968409106589,0.012582968409106589,0.036438206220469345,2016-12
2016-12-08,Calm,TQQQ,-3.7861555075091564,0.0017726691344639217,0.006104247180960132,2016-12
2016-12-09,TQQQ,QQQ,3.795741247844524,0.007813071200903824,0.023123922145603198,2016-12
2016-12-12,Calm,TQQQ,-3.786615469581206,-0.004529294848673636,-0.013998143882285013,2016-12
2016-12-13,TQQQ,QQQ,3.794616717277296,0.012530542544763691,0.03833486394159824,2016-12
2016-12-14,QQQ,QQQ,-0.0020775615776832267,-0.0020775615776832267,-0.0073376960657589915,2016-12
2016-12-15,Calm,TQQQ,-3.755486427284273,0.001579531975821619,0.006055560539500356,2016-12
2016-12-16,TQQQ,QQQ,3.7533521091622557,-0.003713850097839191,-0.012224536894223603,2016-12
2016-12-19,Calm,TQQQ,-3.753427346336645,0.004088289476420501,0.012149299719834403,2016-12
2016-12-20,TQQQ,QQQ,3.7613389069504013,0.0038232711373360796,0.012003018030365756,2016-12
2016-12-21,QQQ,QQQ,-0.0007466977830633175,-0.0007466977830633175,-0.0035112223598775423,2016-12
2016-12-22,Calm,TQQQ,-3.7608185870721593,-0.002826440410817526,-0.008718173575309542,2016-12
2016-12-23,TQQQ,QQQ,3.7586576488474037,0.0006655021860620265,0.0030897947371988175,2016-12
2016-12-27,Calm,TQQQ,-3.741073370765194,0.005144792179536079,0.014494483345010748,2016-12
2016-12-28,TQQQ,QQQ,3.7384076867650764,-0.007810476179653681,-0.023414099465320026,2016-12
2016-12-29,QQQ,QQQ,-0.0014191945573121317,-0.0014191945573121317,-0.004871360549420964,2016-12
2016-12-30,Calm,TQQQ,-3.7949327702864792,-0.010327957700195659,-0.029658818063973594,2016-12
2017-01-03,Calm,TQQQ,0.023919937950189603,0.008907017272807566,0.023919937950189603,2017-01
2017-01-04,TQQQ,QQQ,3.7750146653045418,0.005422773395640065,0.016892766620600373,2017-01
2017-01-05,QQQ,QQQ,0.005641770922610432,0.005641770922610432,0.017576388935053425,2017-01
2017-01-06,Calm,TQQQ,-3.72114772984434,0.008731462124687322,0.025039550827158242,2017-01
2017-01-09,Calm,TQQQ,0.010072449061032525,0.0032752330077446008,0.010072449061032525,2017-01
2017-01-10,TQQQ,QQQ,3.725286813603085,0.002204837687345336,0.00570977812998824,2017-01
2017-01-11,QQQ,QQQ,0.002688018783806014,0.002688018783806014,0.00765760840635336,2017-01
2017-01-12,Calm,TQQQ,-3.71970591218429,-0.0015467246068311604,-0.0050984663337411635,2017-01
2017-01-13,TQQQ,QQQ,3.721575275544598,0.0034160879671390225,0.01143493772064306,2017-01
2017-01-17,Calm,TQQQ,-3.7195892743368932,-0.0030088266460254836,-0.009448936512938174,2017-01
2017-01-18,TQQQ,QQQ,3.718614270078667,0.0020338223877992357,0.0067787084062434525,2017-01
2017-01-19,QQQ,QQQ,-0.00048766120658673515,-0.00048766120658673515,-0.0026777995582740804,2017-01
2017-01-20,Calm,TQQQ,-3.7075550052350645,0.0021929994984925356,0.006470694789046235,2017-01
2017-01-23,Calm,TQQQ,0.002240471864369813,0.000811185586730462,0.002240471864369813,2017-01
2017-01-24,TQQQ,QQQ,3.715024945181053,0.006706226725135116,0.020631094421872987,2017-01
2017-01-25,QQQ,QQQ,0.01001545515515078,0.01001545515515078,0.02877210510620839,2017-01
2017-01-26,Calm,TQQQ,-3.671518107703615,0.0010361935222008335,0.004119093104507049,2017-01
2017-01-27,TQQQ,QQQ,3.674463699625533,0.0019093983997165065,0.004762570256379899,2017-01
2017-01-30,Calm,TQQQ,-3.69266275859882,-0.007820528872793225,-0.022961629229666894,2017-01
2017-01-31,TQQQ,QQQ,3.682837374937259,-0.002004854788767614,-0.005552319895403725,2017-01
2017-02-01,QQQ,QQQ,0.0068797917396431155,0.0068797917396431155,0.01883293438550546,2017-02
2017-02-02,Calm,TQQQ,-3.6789715488596353,-0.0008772455583713023,-0.0025349966728346568,2017-02
2017-02-03,TQQQ,QQQ,3.680962736143635,0.002868432842370962,0.008646350553505232,2017-02
2017-02-06,Calm,TQQQ,-3.6686145284228417,0.0011929279274605895,0.003701857167288176,2017-02
2017-02-07,TQQQ,QQQ,3.673456381183127,0.0036489248328247354,0.010240487045566595,2017-02
2017-02-08,QQQ,QQQ,0.0016614249516616736,0.0016614249516616736,0.0056005940891211475,2017-02
2017-02-09,Calm,TQQQ,-3.6489393332211253,0.0036300170465663017,0.010337391778975849,2017-02
2017-02-10,TQQQ,QQQ,3.6558717608155313,0.003302410547839436,0.009849622927857503,2017-02
2017-02-13,Calm,TQQQ,-3.6286083663054733,0.005636531288380391,0.017413771582200362,2017-02
2017-02-14,TQQQ,QQQ,3.637596009129873,0.0033511115360198413,0.009338317966095586,2017-02
2017-02-15,QQQ,QQQ,0.005895540986145098,0.005895540986145098,0.01707979858113388,2017-02
2017-02-16,Calm,TQQQ,-3.6179268494116363,-0.00030905051636206905,-0.0008534158428477686,2017-02
2017-02-17,TQQQ,QQQ,3.6219408317687023,0.004323032873427721,0.012481419282228783,2017-02
2017-02-21,Calm,TQQQ,-3.5936886289241605,0.004918365130954838,0.015770783562312863,2017-02
