date,fold,regime,holding,strategy_return,transaction_cost,qqq_return,tqqq_return,circuit_breaker,strategy_daily_ret,qqq_daily_ret,tqqq_daily_ret,strategy_cumret,qqq_cumret,tqqq_cumret,year,month
2016-08-05,56,Calm,TQQQ,-0.001,0.001,0.0,0.0,False,-0.001,0.0,0.0,4.0828546553255585,1.3635594029460676,8.089763708384035,2016,8
2016-08-08,56,Calm,TQQQ,-0.0031765068717742873,0.0,-0.0011129862016219239,-0.0031765068717742873,False,-0.0031765068717742873,-0.0011129862016219239,-0.0031765068717742873,4.066708932584687,1.360928793943875,8.060890011501549,2016,8
2016-08-09,56,Calm,TQQQ,0.006618504118719226,0.0,0.0023142805404685607,0.006618504118719226,False,0.006618504118719226,0.0023142805404685607,0.006618504118719226,4.10024296652335,1.3663926455091313,8.120859549361933,2016,8
2016-08-10,56,Calm,TQQQ,-0.007711456704983521,0.0,-0.0025654081535109174,-0.007711456704983521,False,-0.007711456704983521,-0.0025654081535109174,-0.007711456704983521,4.0609126637021085,1.360321882521934,8.050524435834793,2016,8
2016-08-11,56,Calm,TQQQ,0.01292470195885742,0.0,0.004287259445452607,0.01292470195885742,False,0.01292470195885742,0.004287259445452607,0.01292470195885742,4.126323451520266,1.3704411948070847,8.167499766739315,2016,8
2016-08-12,56,Calm,TQQQ,0.0018569018993690456,0.0,0.000682963615546317,0.0018569018993690456,False,0.0018569018993690456,0.000682963615546317,0.0018569018993690456,4.135842531274174,1.37206011989593,8.184522914468639,2016,8
2016-08-15,56,Calm,TQQQ,0.012574743028108015,0.0,0.004266460812243578,0.012574743028108015,False,0.012574743028108015,0.004266460812243578,0.012574743028108015,4.200424431337775,1.3821804214417517,8.300015929953851,2016,8
2016-08-16,56,Calm,TQQQ,-0.015761834547134312,0.0,-0.005522746115843691,-0.015761834547134312,False,-0.015761834547134312,-0.005522746115843691,-0.015761834547134312,4.118456201876154,1.3690242437719955,8.153430617580204,2016,8
2016-08-17,56,Calm,TQQQ,0.004691351452072334,0.0,0.001794069271062071,0.004691351452072334,False,0.004691351452072334,0.001794069271062071,0.004691351452072334,4.142468678811195,1.373274437370148,8.196372577599432,2016,8
2016-08-18,56,Calm,TQQQ,0.0009658562819341299,0.0,0.0002558663953635687,0.0009658562819341299,False,0.0009658562819341299,0.0002558663953635687,0.0009658562819341299,4.147435564489274,1.3738816785456462,8.205254951824513,2016,8
2016-08-19,56,Calm,TQQQ,-0.0013672568313752853,0.0,-0.00025580094449795254,-0.0013672568313752853,False,-0.0013672568313752853,-0.00025580094449795254,-0.0013672568313752853,4.140397698049662,1.373274437370148,8.19266900410708,2016,8
2016-08-22,56,Calm,TQQQ,0.0009663417929524076,0.0,0.0007677381306441244,0.0009663417929524076,False,0.0009663417929524076,0.0007677381306441244,0.0009663417929524076,4.145365079177683,1.3750964906502001,8.201552264354527,2016,8
2016-08-23,56,Calm,TQQQ,0.005953932490900371,0.0,0.0017892048208427713,0.005953932490900371,False,0.005953932490900371,0.0017892048208427713,0.005953932490900371,4.176000235500143,1.3793460247412384,8.256337685347985,2016,8
